Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
High-technology exports (current US$),TX.VAL.TECH.CD,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30717,12721,54419,0,37343,265957,3864,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14814975,14266474,12154187,20048798,21318338,35254745,39239884,23165917,26751766,26950274,..
High-technology exports (current US$),TX.VAL.TECH.CD,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,169887312000,183535525092,159207939862,180522971795,203237045896,204071158697,210021104939,216162647850,199797306303,204384737925,196321185995,209610181434,..
High-technology exports (current US$),TX.VAL.TECH.CD,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9246784,23761633,76336097,62421497,..,..,21056625,41531749,50006668,..
High-technology exports (current US$),TX.VAL.TECH.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1121475103,1598377068,1368731589,1296421405,1402430844,1137984293,950028738,1337152824,1330536725,1415256394,1384000150,1754801996,..
High-technology exports (current US$),TX.VAL.TECH.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1700118,486704,..,13306185,1773162,3325952,919558,257024,12776484,2115983,1743354,487975,..
High-technology exports (current US$),TX.VAL.TECH.CD,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,125890881,157357031,149657695,228568349,198224980,208074792,213728660,229856419,249133981,259700353,246966678,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,989751,3601290,2455734,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,412055,70848,16213,74241,95679,41530,119766,105393,117830,161359,254735,160370,..
High-technology exports (current US$),TX.VAL.TECH.CD,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9813708,..,15498509,19523512,12063500,39629273,..,44610834,18698692,37769500,45740961,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2650435083,2354314069,1999988430,2527688328,1223155020,962302375,680836568,540930248,453113875,469855936,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19947348000,21676178000,18119039000,20250342000,22847603000,17580685760,17144182548,15686910823,14668166894,15711598927,16903987958,18033476708,..
High-technology exports (current US$),TX.VAL.TECH.CD,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,774999866,417158537,246432607,142439834,157704167,111298114,94980249,119694467,111536289,136816468,167559778,143430802,..
High-technology exports (current US$),TX.VAL.TECH.CD,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11347424854,10778725729,14546206697,13927179245,17965366385,18344917155,14615780664,14300754797,15161028362,20273090235,..
High-technology exports (current US$),TX.VAL.TECH.CD,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7065519398,7291773259,7242007286,6520318705,6603091281,5900470886,5418668848,5974888118,6389604745,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,710992017,..,280498132,308948526,..,249197112,278924957,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31642374025,31031561099,26463470196,23348668172,27793208823,26223319165,25029015199,25865024116,30632324601,37990080238,34827021587,36493794777,..
High-technology exports (current US$),TX.VAL.TECH.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3121661000,9662205000,10540545000,10584992000,11681717000,11565015000,11744185000,12408980000,13753939000,12199784000,12057719000,12971903000,..
High-technology exports (current US$),TX.VAL.TECH.CD,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30352903213,32850608496,28148836006,29719447144,34153221516,29851307796,32431629494,33222989923,30511569124,31317931725,32232276659,33820879378,..
High-technology exports (current US$),TX.VAL.TECH.CD,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6447307,4359835,2935421,4141872,4638187,4359115,3358011,552512,2140177,11652999,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128727363860,130663627323,104428943952,130195143315,133518227403,129759453736,111570711084,107607055831,98537259154,99291270316,106416048221,111020443595,..
High-technology exports (current US$),TX.VAL.TECH.CD,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38758062,42631517,50931443,122345003,117330940,107823091,81697863,93168512,121230000,149415963,83323220,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1812739413,2364844859,2599205989,3571435540,3112444089,3396247933,2856234330,2076559972,1787126321,1783933787,..
High-technology exports (current US$),TX.VAL.TECH.CD,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80113877,98505674,117836309,..,..,78074332,..,..,..,48617464,54899302,..
High-technology exports (current US$),TX.VAL.TECH.CD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38747,23848,123472,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106536575954,110796256042,103496484580,132079020904,133473672851,130689572360,143484623384,149059893806,147118868911,135914291176,166675269584,192789656676,..
High-technology exports (current US$),TX.VAL.TECH.CD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128299623,131438847,..,97593423,5504361,148391014,91998817,204031689,231363392,..
High-technology exports (current US$),TX.VAL.TECH.CD,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11470412,11019696,2970808,11909204,16118188,17236761,6232732,43740657,67844909,88959757,39500666,..
High-technology exports (current US$),TX.VAL.TECH.CD,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19433467,21093611,11789240,45042419,153548989,298095467,275176774,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,356719940,430105241,375922456,430707595,633815820,777098343,1082425231,1329488674,1291458329,1203458453,1413240988,1747647559,..
High-technology exports (current US$),TX.VAL.TECH.CD,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51309079,77054015,161873124,605177111,61167596,44875795,50373171,46480137,37644903,38914218,272165501,39529301,..
High-technology exports (current US$),TX.VAL.TECH.CD,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,682350,..,1254081,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1262795529,1547215041,961309552,1263667492,1583461183,1712087878,1907024595,2093093373,1920341226,1963431129,2317936056,2516321413,..
High-technology exports (current US$),TX.VAL.TECH.CD,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1411406502,1146674832,1044151971,962856325,1135855717,925030454,743238936,679502822,702202236,811594546,786641158,858269925,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44444052,38773741,21512694,..,..,..,..,38253,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7358033,7433359,9755514,7379038,52264343,2053172,2591337,4418113,1571831,7239834,4949826,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2124185,3758804,2106796,22773567,1672462,11023851,9848473,4022059,26903867,8406539,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55657598669,65679346179,66508233664,66500014332,67099495956,70965144695,64474611125,63220193892,74136279705,90395903009,..
High-technology exports (current US$),TX.VAL.TECH.CD,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120,708,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3373034,..,3274324,7320665,3974159,..,..,..,10105788,3021238,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1491753348,1346504920,1006510130,1185240215,1318065057,1276145313,1017479267,858230375,635089986,592218559,..,766126821,..
High-technology exports (current US$),TX.VAL.TECH.CD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102798711,22748806,6212760,9788104,10637134,6397088,355022,1289246,1053500,28412079,31292622,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43707714823,38972532897,49291367742,52313656570,57666698884,58572112528,62898663565,61377689207,63599157178,70934811937,76287662394,..
High-technology exports (current US$),TX.VAL.TECH.CD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10339499,20511411,19863856,26511802,16758559,26543277,20759441,15491763,30060831,18944087,..
High-technology exports (current US$),TX.VAL.TECH.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7109238,..,..,..,..,..,22669722,33796542,3152908,35523919,3779198,6763250,..
High-technology exports (current US$),TX.VAL.TECH.CD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6279001,16652965,8629674,16931436,9889196,6909504,11118361,11848593,5136993,5133057,4246458,..
High-technology exports (current US$),TX.VAL.TECH.CD,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,564392253,602597558,691266542,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104748497,83888558,44098230,..,12601457,32198905,27220071,..
High-technology exports (current US$),TX.VAL.TECH.CD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41739,3743377,15467021,6071366,15846765,10362771,252834723,285995159,312054589,..
High-technology exports (current US$),TX.VAL.TECH.CD,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85745572,23868952,44645778,50444955,48113447,108419186,72295515,114014386,6256557,24271281,15790091,2888323,..
High-technology exports (current US$),TX.VAL.TECH.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2526185,4313163,2783697,816353,1909800,4400040,2850013,4241243,5993527,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83800265539,78401590953,67926426677,77648849738,84968209049,81608145294,87885622845,91097047679,69866168731,71436737099,78598909079,85790941660,..
High-technology exports (current US$),TX.VAL.TECH.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5592609,141296676,6491337,160695824,85540787,99288063,137707111,38232166,..,..,..,..
High-technology exports (current US$),TX.VAL.TECH.CD,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,662664983,637514818,521135131,623284530,927315044,762607243,776231015,699198667,660943902,640393735,564489408,606940905,..
High-technology exports (current US$),TX.VAL.TECH.CD,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5557868,8213173,7447275,6233877,7559400,4660294,7987567,9951099,11891363,17030802,12612402,14952958,..
High-technology exports (current US$),TX.VAL.TECH.CD,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4864092,4619872,3285632,4743782,53489210,72921955,11881005,2498948,..,..,..
